turf_id,polygon_geometry,total_orders_in_polygon
6035501c-1bcc-4445-9252-f8e892d72347,"MULTIPOLYGON(((9.9670133 53.5894064, 9.967014 53.589405, 9.967022 53.589401, 9.966119 53.591196, 9.961928 53.592544, 9.959585 53.593713, 9.95909 53.594703, 9.959946 53.596506, 9.958905 53.598653, 9.958459 53.599478, 9.95562 53.601637, 9.955124 53.602628, 9.955526 53.602528, 9.955987 53.603638, 9.957332 53.605244, 9.951654 53.60956, 9.951518 53.613344, 9.960624 53.616236, 9.961977 53.617048, 9.96653 53.618494, 9.960985 53.619028, 9.956928 53.616592, 9.951383 53.617126, 9.948736 53.61458, 9.948973 53.6138, 9.947789 53.61368, 9.94647 53.612887, 9.945912 53.612226, 9.945971 53.611685, 9.945349 53.61156, 9.944262 53.610272, 9.944758 53.609282, 9.946606 53.609104, 9.948948 53.607936, 9.948949 53.607936, 9.948949 53.607935, 9.948589 53.605143, 9.947237 53.60433, 9.950572 53.601181, 9.951564 53.5992, 9.953187 53.597966, 9.95155 53.597818, 9.951571 53.597673, 9.952106 53.597182, 9.953002 53.596896, 9.956316 53.596407, 9.956419 53.594601, 9.956957 53.593083, 9.957676 53.592153, 9.958688 53.591291, 9.960159 53.590502, 9.961423 53.589824, 9.961922 53.59001, 9.961318 53.589919, 9.961469 53.589942, 9.961922 53.590011, 9.962783 53.590332, 9.963983 53.590435, 9.965242 53.590227, 9.966437 53.58974, 9.9670133 53.5894064)), ((9.99886 53.625472, 9.985901 53.625024, 9.9815353 53.6237438, 9.979697 53.623821, 9.976496 53.623187, 9.985497 53.62399, 9.992467 53.622981, 10.003796 53.624712, 10.00783 53.623694, 10.011487 53.623576, 10.014821 53.620425, 10.019509 53.618086, 10.018781 53.6125, 10.020266 53.609528, 10.017064 53.608895, 10.014853 53.606281, 10.013995 53.604479, 10.016832 53.602318, 10.018681 53.602139, 10.021024 53.600296, 10.021518 53.599978, 10.019304 53.597876, 10.017835 53.59648, 10.013894 53.594116, 10.01033 53.59069, 10.008483 53.590869, 10.004919 53.587441, 10.005414 53.586451, 10.000004 53.583203, 9.999646 53.583171, 9.999873 53.582836, 10.000188 53.582597, 10.001754 53.583318, 10.00291 53.58385, 10.003507 53.584125, 10.004688 53.585046, 10.005347 53.585561, 10.00605 53.586464, 10.006578 53.587487, 10.00707 53.589047, 10.00739 53.589552, 10.007822 53.58867, 10.009592 53.588693, 10.010444 53.588913, 10.011059 53.589309, 10.011398 53.589861, 10.011755 53.591185, 10.012536 53.591798, 10.014698 53.592262, 10.02001 53.592634, 10.021286 53.593399, 10.02248 53.594283, 10.024851 53.596826, 10.026568 53.600431, 10.024226 53.601601, 10.024225 53.601601, 10.024225 53.601602, 10.024094 53.605385, 10.021752 53.606555, 10.021752 53.606556, 10.021752 53.606557, 10.025317 53.609981, 10.023337 53.613943, 10.023337 53.613944, 10.023337 53.613945, 10.02555 53.616558, 10.026408 53.61836, 10.019378 53.621869, 10.019377 53.621869, 10.019377 53.62187, 10.019741 53.624662, 10.017892 53.624841, 10.013204 53.62718, 10.010337 53.627457, 10.01109 53.625844, 10.003708 53.62564, 10.002436 53.625596, 10.001748 53.62546, 10.001607 53.625567, 9.99886 53.625472)))",3528
ec4e5828-8842-40a2-ba68-9d14dfbc705c,"POLYGON((10.048511 53.591698, 10.046183 53.590301, 10.047186 53.588303, 10.048342 53.586499, 10.048738 53.58654, 10.049135 53.586921, 10.051843 53.588544, 10.054422 53.591022, 10.055409 53.59197, 10.057258 53.59179, 10.061448 53.590439, 10.066498 53.59089, 10.071054 53.592333, 10.074257 53.592964, 10.077953 53.592604, 10.08498 53.589088, 10.091018 53.587556, 10.094348 53.5844, 10.096689 53.583228, 10.097076 53.582432, 10.098208 53.580192, 10.098664 53.579261, 10.101499 53.577097, 10.10298 53.574121, 10.100765 53.571507, 10.09535 53.568261, 10.098677 53.565105, 10.096956 53.561498, 10.095109 53.561679, 10.092807 53.560963, 10.09492 53.560635, 10.096229 53.560961, 10.099481 53.563003, 10.101403 53.563714, 10.104351 53.564057, 10.105271 53.564036, 10.10422 53.564563, 10.101696 53.564338, 10.101879 53.565735, 10.104587 53.567358, 10.105448 53.569161, 10.105815 53.571956, 10.105689 53.575743, 10.106056 53.578538, 10.104575 53.581514, 10.101246 53.58467, 10.100753 53.585661, 10.100626 53.589447, 10.095081 53.589989, 10.092246 53.592153, 10.087561 53.594496, 10.081522 53.596029, 10.077825 53.596389, 10.071786 53.597921, 10.067724 53.595487, 10.056634 53.596566, 10.05023 53.595303, 10.048876 53.594492, 10.048511 53.591698))",3260
f6a95ff0-56ca-47f8-ae26-44c4d89e1197,"MULTIPOLYGON(((12.948246 50.811854, 12.953642 50.815092, 12.952293 50.814283, 12.947373 50.813963, 12.941104 50.812834, 12.940666 50.813888, 12.937097 50.814378, 12.939754 50.812025, 12.939755 50.812024, 12.939755 50.812023, 12.938842 50.810159, 12.940191 50.810969, 12.945111 50.811289, 12.948246 50.811854)), ((12.94332 50.856289, 12.942275 50.856101, 12.943758 50.855235, 12.946457 50.856854, 12.948588 50.85933, 12.95007 50.860336, 12.953643 50.859847, 12.958527 50.856195, 12.963887 50.85546, 12.962537 50.854651, 12.960275 50.851977, 12.96337 50.84857, 12.96738 50.847026, 12.966903 50.844108, 12.969562 50.841754, 12.968213 50.840944, 12.971308 50.837536, 12.97353 50.836236, 12.971703 50.832508, 12.969004 50.83089, 12.96809 50.829026, 12.96805 50.825052, 12.963128 50.824733, 12.960866 50.82206, 12.957488 50.821543, 12.955032 50.819876, 12.952769 50.817201, 12.953642 50.815092, 12.958563 50.815412, 12.959476 50.817276, 12.967573 50.822133, 12.970708 50.822698, 12.97563 50.823016, 12.977893 50.82569, 12.979243 50.826499, 12.981507 50.829171, 12.984206 50.830791, 12.977539 50.834691, 12.973176 50.845236, 12.970516 50.84759, 12.96873 50.847835, 12.964285 50.850434, 12.964284 50.850434, 12.964284 50.850435, 12.966111 50.85416, 12.966111 50.854161, 12.966112 50.854161, 12.967897 50.853916, 12.970121 50.852616, 12.968375 50.856833, 12.966588 50.857078, 12.963451 50.856514, 12.959005 50.859112, 12.959004 50.859112, 12.959004 50.859113, 12.959481 50.862029, 12.95682 50.864382, 12.951896 50.864063, 12.950109 50.864307, 12.947409 50.862689, 12.946933 50.859771, 12.94737 50.858718, 12.94737 50.858717, 12.947369 50.858717, 12.94332 50.856289)), ((12.899855 50.847321, 12.895808 50.844891, 12.893986 50.841163, 12.891726 50.838489, 12.890815 50.836625, 12.891252 50.835571, 12.897922 50.831676, 12.898359 50.830622, 12.898323 50.826649, 12.899197 50.82454, 12.901858 50.822188, 12.907215 50.821455, 12.911222 50.819913, 12.911222 50.819912, 12.911222 50.819911, 12.908963 50.817237, 12.911186 50.815938, 12.915194 50.814395, 12.920549 50.813661, 12.92055 50.813661, 12.92055 50.81366, 12.921424 50.811552, 12.924558 50.812117, 12.928129 50.811628, 12.933049 50.811948, 12.937095 50.814378, 12.93531 50.814623, 12.932612 50.813003, 12.922773 50.812362, 12.920987 50.812607, 12.921899 50.814472, 12.918803 50.817879, 12.917492 50.821043, 12.920189 50.822664, 12.916563 50.823788, 12.915168 50.824208, 12.914395 50.824451, 12.91126 50.823885, 12.906815 50.826482, 12.90594 50.828591, 12.906415 50.831509, 12.905977 50.832564, 12.901531 50.83516, 12.898433 50.838567, 12.903828 50.841807, 12.906089 50.844481, 12.907438 50.84529, 12.911922 50.846666, 12.913271 50.847476, 12.916407 50.848041, 12.920455 50.850471, 12.920017 50.851524, 12.926289 50.852655, 12.929037 50.858246, 12.930943 50.858268, 12.931726 50.859865, 12.931289 50.860918, 12.926366 50.860598, 12.924142 50.861896, 12.922792 50.861086, 12.923667 50.85898, 12.923667 50.858979, 12.923666 50.858979, 12.919619 50.85655, 12.919618 50.85655, 12.919617 50.85655, 12.917394 50.857848, 12.916045 50.857038, 12.915133 50.855175, 12.912871 50.852501, 12.911048 50.848775, 12.911048 50.848774, 12.911047 50.848774, 12.907475 50.849262, 12.904777 50.847642, 12.899855 50.847321)))",3108
288739cb-8428-4644-8fdf-918212444d43,"POLYGON((6.767192 51.256254, 6.768953 51.256109, 6.771231 51.254957, 6.77548 51.256535, 6.775481 51.256535, 6.775481 51.256536, 6.776935 51.260273, 6.775384 51.263293, 6.777142 51.263148, 6.777659 51.262142, 6.777659 51.262141, 6.77766 51.262141, 6.782217 51.259836, 6.783978 51.25969, 6.792995 51.261838, 6.798279 51.261401, 6.79828 51.261401, 6.799524 51.262262, 6.803564 51.260963, 6.808331 51.261533, 6.810092 51.261387, 6.813709 51.254336, 6.813709 51.254335, 6.816504 51.252174, 6.817021 51.251168, 6.817021 51.251167, 6.817022 51.251167, 6.821577 51.24886, 6.823127 51.245838, 6.821671 51.2421, 6.819698 51.23937, 6.819698 51.239369, 6.820003 51.235484, 6.817516 51.233762, 6.814511 51.233047, 6.81451 51.233047, 6.812538 51.230316, 6.810049 51.228593, 6.810049 51.228592, 6.809586 51.227399, 6.81053 51.226889, 6.811422 51.227278, 6.813361 51.225422, 6.81512 51.225276, 6.815121 51.225276, 6.817093 51.228007, 6.818337 51.228869, 6.82031 51.2316, 6.821554 51.232461, 6.823738 51.238069, 6.826227 51.239792, 6.826955 51.241661, 6.828928 51.244391, 6.82914 51.247268, 6.82583 51.250436, 6.82583 51.250437, 6.82583 51.250438, 6.828318 51.25216, 6.824279 51.25346, 6.822001 51.254613, 6.819206 51.256774, 6.819206 51.256775, 6.819417 51.25965, 6.812793 51.265986, 6.812276 51.266994, 6.810515 51.267139, 6.804502 51.265709, 6.80274 51.265854, 6.796728 51.264423, 6.793933 51.266583, 6.790927 51.265867, 6.788438 51.264144, 6.783154 51.264581, 6.774039 51.26919, 6.769063 51.265744, 6.76761 51.262007, 6.762635 51.25856, 6.767192 51.256254))",2976
733a5cff-c561-4c88-9b2f-d8d9824b2d76,"MULTIPOLYGON(((11.044965 49.462031, 11.041929 49.461415, 11.042491 49.46135, 11.043128 49.461558, 11.044177 49.461289, 11.047162 49.460742, 11.047163 49.460742, 11.047163 49.460743, 11.048839 49.464549, 11.04884 49.464549, 11.048839 49.46455, 11.047096 49.464774, 11.055753 49.467684, 11.060534 49.468074, 11.063571 49.468689, 11.067901 49.470143, 11.070938 49.470758, 11.072683 49.470533, 11.076625 49.469018, 11.07837 49.468793, 11.082757 49.467096, 11.082279 49.467632, 11.080209 49.469006, 11.079121 49.469435, 11.078444 49.469514, 11.077631 49.469719, 11.07763 49.469719, 11.077066 49.470063, 11.077065 49.470063, 11.076692 49.470997, 11.076726 49.471618, 11.076726 49.471619, 11.076727 49.471619, 11.077012 49.471986, 11.075267 49.472211, 11.072617 49.474565, 11.06958 49.47395, 11.065637 49.475464, 11.061308 49.47401, 11.059629 49.470202, 11.059628 49.470202, 11.056592 49.469588, 11.053102 49.470037, 11.050065 49.469422, 11.046123 49.470935, 11.040956 49.467576, 11.037919 49.466961, 11.036628 49.466121, 11.040117 49.465672, 11.043153 49.466288, 11.044898 49.466063, 11.047095 49.464775, 11.047095 49.464774, 11.047095 49.464773, 11.044965 49.462031)), ((11.053834 49.425669, 11.057322 49.425219, 11.061714 49.422639, 11.062166 49.421574, 11.067398 49.420899, 11.073244 49.421039, 11.076606 49.421902, 11.075599 49.424873, 11.078679 49.426963, 11.07773 49.427617, 11.075702 49.427206, 11.075086 49.427258, 11.072111 49.425323, 11.068171 49.426839, 11.065136 49.426224, 11.063324 49.427835, 11.062487 49.428579, 11.058547 49.430094, 11.056803 49.430319, 11.05635 49.431382, 11.05635 49.431383, 11.056349 49.431383, 11.049375 49.432283, 11.042785 49.436151, 11.040135 49.438505, 11.037523 49.444572, 11.037719 49.445566, 11.038256 49.446797, 11.036898 49.44999, 11.035539 49.453183, 11.033341 49.454472, 11.032435 49.456601, 11.035018 49.45828, 11.039346 49.459736, 11.041929 49.461415, 11.040184 49.46164, 11.035404 49.461249, 11.035039 49.461296, 11.031915 49.461698, 11.026749 49.458338, 11.027202 49.457274, 11.030306 49.453857, 11.029467 49.451952, 11.026885 49.450272, 11.027411 49.449217, 11.027415 49.449163, 11.031732 49.44663, 11.032185 49.445566, 11.030509 49.441757, 11.031868 49.438563, 11.038458 49.434696, 11.039364 49.432566, 11.043757 49.429988, 11.04421 49.428923, 11.049441 49.428248, 11.053834 49.425669)))",2820
87d5f797-31b0-4c0b-be92-884e96a7abb9,"POLYGON((9.9604991 53.5535141, 9.960503 53.553511, 9.961217 53.553114, 9.964724 53.552251, 9.965503 53.55165, 9.965252 53.550443, 9.96422 53.550283, 9.964031 53.550254, 9.963985 53.549957, 9.964355 53.55018, 9.966244 53.54874, 9.966245 53.54874, 9.966245 53.548739, 9.965389 53.546935, 9.969938 53.548382, 9.973136 53.549016, 9.97818 53.549471, 9.987412 53.548576, 9.990115 53.550201, 9.994665 53.551646, 9.999495 53.552602, 9.99956 53.552901, 10.000559 53.553921, 10.000481 53.554078, 10.000839 53.554304, 10.001396 53.554999, 10.001679 53.555898, 10.001661 53.556364, 10.001187 53.556434, 9.994533 53.555434, 9.991829 53.553809, 9.985432 53.552542, 9.980388 53.552087, 9.978046 53.553258, 9.974938 53.553525, 9.972507 53.553793, 9.972146 53.550999, 9.970299 53.551178, 9.968317 53.555143, 9.962779 53.555679, 9.961089 53.556217, 9.959897 53.554709, 9.959856 53.554262, 9.960125 53.553722, 9.9604991 53.5535141))",2730
fc76d55a-dc87-4221-ac57-2b730ef2e1ae,"POLYGON((13.730713 51.064446, 13.730382 51.064742, 13.727552 51.063902, 13.722597 51.063614, 13.720375 51.064924, 13.719864 51.062015, 13.71081 51.059327, 13.708505 51.056672, 13.706628 51.052962, 13.70569 51.051107, 13.706118 51.050052, 13.702019 51.047652, 13.700226 51.047907, 13.700143 51.043942, 13.699205 51.042086, 13.701426 51.040776, 13.70322 51.04052, 13.705441 51.03921, 13.704931 51.036299, 13.701772 51.035754, 13.700406 51.034954, 13.703055 51.032588, 13.702544 51.029677, 13.70562 51.026255, 13.704255 51.025455, 13.705538 51.022288, 13.707758 51.020977, 13.709551 51.020721, 13.712283 51.022321, 13.717235 51.02261, 13.721248 51.021043, 13.723041 51.020787, 13.7262 51.021331, 13.730641 51.018708, 13.729786 51.020819, 13.733884 51.023219, 13.738325 51.020595, 13.740118 51.020339, 13.744643 51.021683, 13.764454 51.022831, 13.766334 51.026542, 13.770434 51.02894, 13.77052 51.032907, 13.773681 51.03345, 13.772827 51.035562, 13.772914 51.039528, 13.774281 51.040328, 13.77172 51.046662, 13.771807 51.050628, 13.769586 51.05194, 13.769672 51.055905, 13.770613 51.05776, 13.76523 51.058529, 13.758567 51.062463, 13.753611 51.062176, 13.7521015 51.0638556, 13.7519231 51.0638664, 13.750166 51.064204, 13.748668 51.064495, 13.746326 51.064323, 13.745186 51.063912, 13.742668 51.062609, 13.7405652 51.0617789, 13.741906 51.061857, 13.745067 51.0624, 13.746861 51.062144, 13.751304 51.059522, 13.751731 51.058467, 13.756174 51.055844, 13.761556 51.055076, 13.764631 51.051653, 13.764118 51.048743, 13.766252 51.043465, 13.765739 51.040554, 13.76702 51.037387, 13.764713 51.034732, 13.764627 51.030765, 13.76326 51.029966, 13.7601 51.029423, 13.757794 51.026768, 13.754207 51.02728, 13.745155 51.024594, 13.741996 51.024051, 13.736616 51.024819, 13.73525 51.024019, 13.730298 51.023731, 13.727139 51.023187, 13.723552 51.023698, 13.719539 51.025266, 13.712366 51.026288, 13.709207 51.025744, 13.707924 51.028911, 13.708862 51.030766, 13.705786 51.034188, 13.708518 51.035788, 13.710822 51.038443, 13.709967 51.040554, 13.705524 51.043176, 13.707401 51.046886, 13.706973 51.047941, 13.709705 51.049541, 13.71201 51.052196, 13.713887 51.055906, 13.717047 51.05645, 13.721147 51.058849, 13.725674 51.060193, 13.730629 51.060481, 13.731995 51.061281, 13.732852 51.061331, 13.732229 51.062301, 13.73042 51.063865, 13.73042 51.063866, 13.730713 51.064446))",2646
08561c5b-8417-477c-b187-05dee3e7872a,"MULTIPOLYGON(((13.391336 52.563033, 13.393514 52.557571, 13.393979 52.557835, 13.395222 52.558539, 13.395832 52.559373, 13.395767 52.560713, 13.39505 52.563247, 13.394842 52.563741, 13.394561 52.563582, 13.391336 52.563033)), ((13.397411 52.569033, 13.396948 52.568147, 13.397013 52.568176, 13.397817 52.568892, 13.397775 52.569616, 13.397775 52.569617, 13.396354 52.571218, 13.396087 52.571736, 13.396081 52.57233, 13.39645 52.573011, 13.397647 52.574185, 13.396152 52.575993, 13.394319 52.576233, 13.387426 52.576164, 13.385592 52.576404, 13.379651 52.578151, 13.380157 52.580997, 13.377882 52.582264, 13.374214 52.582744, 13.36922 52.586307, 13.368778 52.587335, 13.366944 52.587575, 13.360936 52.585448, 13.355877 52.585138, 13.35126 52.5838, 13.345696 52.580644, 13.340385 52.578911, 13.338298 52.577727, 13.333683 52.576388, 13.332292 52.575599, 13.332734 52.574571, 13.333114 52.569669, 13.332207 52.566875, 13.332218 52.566869, 13.321276 52.556276, 13.323336 52.556116, 13.324725 52.555828, 13.325423 52.55552, 13.325723 52.555068, 13.333473 52.56151, 13.335327 52.564527, 13.338405 52.567504, 13.340068 52.573614, 13.341016 52.575432, 13.34285 52.575193, 13.346074 52.575743, 13.346155 52.576214, 13.346082 52.577301, 13.346518 52.57817, 13.34658 52.578588, 13.350754 52.580955, 13.355812 52.581265, 13.357204 52.582054, 13.360429 52.582603, 13.365488 52.582913, 13.366372 52.580857, 13.370924 52.578321, 13.374591 52.577842, 13.377816 52.578391, 13.380534 52.576095, 13.382809 52.574827, 13.38831 52.574107, 13.391469 52.570782, 13.394536 52.570272, 13.39713 52.56911, 13.397411 52.569033)))",2619
b4fa290c-516c-41cf-81cf-a61bd2d286e6,"MULTIPOLYGON(((6.810968 51.216936, 6.808901 51.220968, 6.808074 51.22176, 6.810873 51.223699, 6.81512 51.225276, 6.813361 51.225422, 6.811422 51.227278, 6.81053 51.226889, 6.809586 51.227399, 6.808812 51.227816, 6.806624 51.222122, 6.804386 51.219021, 6.803936 51.219793, 6.803087 51.220682, 6.801938 51.221378, 6.802375 51.220545, 6.802375 51.220544, 6.807962 51.216219, 6.810028 51.212188, 6.808785 51.211328, 6.806814 51.208596, 6.802051 51.208027, 6.80205 51.208027, 6.800081 51.205295, 6.798322 51.205441, 6.798321 51.205441, 6.79832 51.205441, 6.79832 51.20544, 6.79832 51.205439, 6.797593 51.203569, 6.800081 51.205294, 6.803601 51.205001, 6.808364 51.205571, 6.813339 51.209018, 6.816859 51.208725, 6.81707 51.211603, 6.81531 51.211749, 6.810758 51.214058, 6.810757 51.214058, 6.810757 51.214059, 6.810968 51.216936)), ((6.797384 51.200692, 6.796866 51.201701, 6.794379 51.199977, 6.794379 51.199976, 6.793653 51.198107, 6.789408 51.196529, 6.789407 51.196529, 6.786921 51.194805, 6.784952 51.192072, 6.783193 51.192218, 6.777398 51.193665, 6.773879 51.193956, 6.771087 51.196118, 6.771086 51.196118, 6.767567 51.19641, 6.763531 51.197709, 6.756703 51.20117, 6.756185 51.202177, 6.756185 51.202178, 6.753392 51.204339, 6.753391 51.204339, 6.748113 51.204775, 6.747596 51.205782, 6.750079 51.207505, 6.75008 51.207505, 6.750081 51.207505, 6.750081 51.207506, 6.750081 51.207507, 6.748529 51.210529, 6.748529 51.21053, 6.748528 51.21053, 6.743977 51.212835, 6.745217 51.213697, 6.748219 51.214413, 6.74822 51.214413, 6.748965 51.2154515, 6.7478857 51.2165939, 6.747185 51.21643, 6.742423 51.215858, 6.74118 51.214996, 6.740455 51.213126, 6.736728 51.210539, 6.741281 51.208233, 6.741282 51.208233, 6.741282 51.208232, 6.741074 51.205356, 6.739832 51.204493, 6.740349 51.203485, 6.742109 51.20334, 6.748112 51.204774, 6.752148 51.203476, 6.754734 51.198436, 6.758252 51.198145, 6.760528 51.196992, 6.760529 51.196992, 6.760529 51.196991, 6.76032 51.194113, 6.762597 51.19296, 6.766632 51.19166, 6.768908 51.190506, 6.772427 51.190215, 6.775429 51.190931, 6.780191 51.191501, 6.784743 51.189193, 6.785259 51.188185, 6.789505 51.189763, 6.791474 51.192495, 6.79572 51.194073, 6.796963 51.194935, 6.79769 51.196805, 6.797384 51.200692)))",2585
22e32daa-090a-4cbd-97d6-7a0d76f953cd,"MULTIPOLYGON(((11.602888 48.11377, 11.6044261 48.1142867, 11.607159 48.115218, 11.610152 48.115821, 11.614459 48.113161, 11.616174 48.112918, 11.620884 48.113278, 11.623002 48.116056, 11.625139 48.11678, 11.623844 48.117989, 11.623835 48.11936, 11.619571 48.116541, 11.614862 48.116181, 11.610993 48.117754, 11.595552 48.119935, 11.595304 48.119916, 11.590843 48.119574, 11.5891803 48.1198708, 11.586499 48.126341, 11.583907 48.128758, 11.583386 48.130619, 11.577506 48.128728, 11.578358 48.126464, 11.58482 48.122476, 11.585258 48.121388, 11.587411 48.120059, 11.589127 48.119816, 11.596865 48.116673, 11.598581 48.11643, 11.602888 48.11377)), ((11.601638 48.153034, 11.599994 48.151099, 11.600852 48.150978, 11.604687 48.153513, 11.606404 48.153271, 11.614951 48.156166, 11.61623 48.15701, 11.619663 48.156526, 11.620539 48.154352, 11.623131 48.151935, 11.626564 48.15145, 11.628718 48.15012, 11.629156 48.149033, 11.634339 48.144198, 11.639488 48.14347, 11.640363 48.141295, 11.64467 48.138634, 11.644266 48.135615, 11.642556 48.134485, 11.64479 48.134295, 11.645826 48.134206, 11.645982 48.135372, 11.650798 48.138707, 11.648945 48.140081, 11.645075 48.141654, 11.6442 48.143829, 11.639892 48.14649, 11.636459 48.146975, 11.633868 48.149392, 11.632555 48.152654, 11.625688 48.153624, 11.624375 48.156886, 11.625654 48.157731, 11.621783 48.159302, 11.607647 48.158222, 11.606534 48.157845, 11.603567 48.154538, 11.602777 48.154051, 11.601638 48.153034)))",2560
3cb3d7d9-f7f5-4dab-aa58-4dd3b7c75bd6,"POLYGON((8.611787 50.12102, 8.611679 50.120755, 8.611706 50.120725, 8.611859 50.120411, 8.612763 50.118722, 8.613329 50.116115, 8.622062 50.115407, 8.618488 50.11736, 8.618001 50.118398, 8.618286 50.12133, 8.620805 50.123042, 8.622836 50.125791, 8.625154 50.131473, 8.630394 50.130926, 8.634661 50.132455, 8.638067 50.134053, 8.638189 50.134645, 8.640188 50.134839, 8.643968 50.137406, 8.649209 50.136859, 8.649411 50.132889, 8.654164 50.133379, 8.658632 50.130937, 8.661506 50.131315, 8.661784 50.130606, 8.662126 50.130572, 8.665333 50.127274, 8.665484 50.125032, 8.669885 50.124431, 8.670058 50.124797, 8.673294 50.124465, 8.677275 50.123061, 8.67922 50.118906, 8.682703 50.124039, 8.6829 50.124513, 8.671834 50.12758, 8.669601 50.128802, 8.66688 50.131061, 8.661152 50.132648, 8.656685 50.13509, 8.655224 50.138204, 8.65299 50.139425, 8.644254 50.140338, 8.637954 50.13606, 8.636207 50.136242, 8.634947 50.135387, 8.630193 50.134896, 8.628095 50.135096, 8.624465 50.13648, 8.619426 50.133057, 8.621375 50.128905, 8.61983 50.125118, 8.619829 50.125118, 8.616824 50.124444, 8.612072 50.123952, 8.611787 50.12102))",2274
c544ff1f-759b-47a2-b118-099b28f70ddd,"POLYGON((11.651131 48.134643, 11.647989 48.134108, 11.644246 48.134118, 11.643425 48.133682, 11.639992 48.134168, 11.637435 48.132478, 11.635315 48.129701, 11.637065 48.125351, 11.636661 48.12233, 11.637098 48.121242, 11.63841 48.117979, 11.640562 48.116648, 11.640563 48.116648, 11.640563 48.116647, 11.640159 48.113628, 11.640597 48.11254, 11.643187 48.110121, 11.643624 48.109033, 11.646214 48.106614, 11.65136 48.105885, 11.651361 48.105885, 11.651361 48.105884, 11.651798 48.104797, 11.654388 48.102377, 11.654825 48.101289, 11.657414 48.098869, 11.661282 48.097294, 11.664276 48.097896, 11.666833 48.099585, 11.671543 48.099943, 11.673258 48.0997, 11.677968 48.100057, 11.679684 48.099813, 11.683552 48.098238, 11.686983 48.09775, 11.691693 48.098107, 11.69082 48.100284, 11.691662 48.102217, 11.692941 48.103061, 11.698088 48.10233, 11.699368 48.103174, 11.704078 48.103531, 11.706607 48.109329, 11.705298 48.112593, 11.705298 48.112594, 11.705299 48.112594, 11.709137 48.115127, 11.710853 48.114883, 11.708264 48.117303, 11.707391 48.11948, 11.708234 48.121412, 11.707798 48.1225, 11.706081 48.122744, 11.703493 48.125163, 11.703493 48.125164, 11.703493 48.125165, 11.706051 48.126853, 11.709048 48.127453, 11.711607 48.129141, 11.711171 48.13023, 11.708581 48.13265, 11.705149 48.133137, 11.701279 48.134713, 11.69613 48.135444, 11.693978 48.136775, 11.693978 48.136776, 11.693977 48.136776, 11.693977 48.136777, 11.693978 48.136777, 11.696099 48.139552, 11.693946 48.140883, 11.688796 48.141614, 11.684489 48.144276, 11.684053 48.145364, 11.679777 48.143919, 11.675064 48.143561, 11.673347 48.143805, 11.66823 48.140427, 11.663518 48.140069, 11.661801 48.140312, 11.65968 48.137535, 11.662675 48.138137, 11.664392 48.137893, 11.668667 48.139339, 11.673379 48.139697, 11.675501 48.142474, 11.677654 48.141143, 11.681087 48.140656, 11.684084 48.141257, 11.68839 48.138594, 11.69098 48.136175, 11.695287 48.133512, 11.697003 48.133268, 11.701309 48.130605, 11.702182 48.128429, 11.701339 48.126496, 11.698619 48.124432, 11.699672 48.12453, 11.701025 48.123768, 11.697938 48.122875, 11.701806 48.1213, 11.702679 48.119123, 11.702272 48.116103, 11.700587 48.112237, 11.70018 48.109216, 11.698901 48.108372, 11.696779 48.105595, 11.695063 48.105839, 11.692911 48.107171, 11.688637 48.105726, 11.687794 48.103793, 11.685673 48.101015, 11.680526 48.101746, 11.676658 48.103322, 11.671948 48.102964, 11.668954 48.102363, 11.663807 48.103093, 11.659097 48.102735, 11.65866 48.103824, 11.659064 48.106845, 11.654759 48.109507, 11.650891 48.111082, 11.64746 48.111568, 11.646147 48.114832, 11.644432 48.115075, 11.643995 48.116162, 11.644399 48.119183, 11.643524 48.121359, 11.643928 48.124379, 11.642179 48.12873, 11.642583 48.13175, 11.646857 48.133196, 11.648136 48.134041, 11.651131 48.134643))",2271
f2ee2827-eda0-4089-b35c-080046269d51,"MULTIPOLYGON(((9.910032 53.576801, 9.907331 53.575176, 9.912188 53.577038, 9.913229 53.577437, 9.917282 53.579875, 9.922327 53.580333, 9.924268 53.579364, 9.920132 53.583043, 9.917982 53.584768, 9.916137 53.585607, 9.913092 53.581221, 9.911578 53.577124, 9.911302 53.577206, 9.910032 53.576801)), ((9.90598 53.574363, 9.907331 53.575176, 9.904133 53.57454, 9.899447 53.576876, 9.89206 53.577586, 9.890849 53.572988, 9.891484 53.568213, 9.88793 53.564782, 9.88658 53.563969, 9.887076 53.562978, 9.888565 53.560006, 9.895096 53.557492, 9.896584 53.554519, 9.897219 53.549742, 9.897715 53.548751, 9.901903 53.547404, 9.904741 53.545244, 9.911629 53.545524, 9.920858 53.544634, 9.925542 53.542296, 9.927387 53.542117, 9.93243 53.542574, 9.938823 53.543844, 9.947671 53.54666, 9.945215 53.548857, 9.945565 53.548744, 9.945566 53.548744, 9.945566 53.548745, 9.945567 53.548745, 9.945547 53.54907, 9.94554 53.549176, 9.94373 53.548087, 9.939182 53.546639, 9.932789 53.54537, 9.927747 53.544913, 9.914825 53.54616, 9.908295 53.548675, 9.907799 53.549667, 9.903969 53.553808, 9.902481 53.556781, 9.896804 53.5611, 9.895315 53.564072, 9.897877 53.569484, 9.897739 53.573269, 9.899586 53.573092, 9.90598 53.574363)))",2172
